"objectId","createdAt","updatedAt","userId","activityType","coinChangeAmt","rewardId","pointRewardId","rewardDescription","rewardLongDescription","rewardTotalCountAfterAction","vendorId"
"Pxxx5Y9VAk","03/25/2013 00:05:35","03/25/2013 00:05:35","qZ77EdYe2Y","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"SXViVLKaxx","03/25/2013 00:26:09","03/25/2013 00:26:09","DNVLUrSnBm","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"MxBtTNb8KW","03/25/2013 00:51:26","03/25/2013 00:51:26","yvSvo6Z7kc","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"ElsMrrvVlr","03/25/2013 01:00:55","03/25/2013 01:00:55","Tei2aD6FPm","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"xNOvzBggCR","03/25/2013 01:12:10","03/25/2013 01:12:10","LbS2prKV93","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"3aDg4ZgFvd","03/25/2013 02:06:32","03/25/2013 02:06:32","w7mmmlRyKY","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","2","IqH3s4MaBS"
"qxquapPfwW","03/25/2013 02:55:19","03/25/2013 02:55:19","8iqU4GzOmS","Scanned Reward","1","AmAEMW6YZu","","Free appetizer","Receive a free appetizer after dining here 4 times","1","bcyXX3p4Uh"
"xXNpr2LNmk","03/25/2013 03:24:45","03/25/2013 03:24:45","VwEGyI0mMR","Sign In with Facebook","10","","","","","",""
"AaeX0QroIg","03/25/2013 03:29:35","03/25/2013 03:29:35","VwEGyI0mMR","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"kaKtc3mCzE","03/25/2013 03:36:42","03/25/2013 03:36:42","LdzIQt3oh0","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"vSDdJ0PeTU","03/25/2013 07:32:29","03/25/2013 07:32:29","crENO5n3Ht","Sign Up","10","","","","","",""
"XxqR6bCgTG","03/25/2013 12:27:26","03/25/2013 12:27:26","u5r7wQvpmI","Facebook Invite Friends","9","","","","","",""
"XrkZgLskE2","03/25/2013 12:29:51","03/25/2013 12:29:51","u5r7wQvpmI","Facebook Invite Friends","8","","","","","",""
"JNEcEWvBvZ","03/25/2013 17:58:56","03/25/2013 17:58:56","kVbL8OqXpU","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"wiT1nCoTGk","03/25/2013 17:59:30","03/25/2013 17:59:30","OrOJ4zjLkQ","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","2","IqH3s4MaBS"
"93xQ1GSZzk","03/25/2013 18:05:16","03/25/2013 18:05:16","LtamyitRxL","Sign Up","10","","","","","",""
"4EI6oHW5QS","03/25/2013 18:32:51","03/25/2013 18:32:51","o6skUqLxwy","Sign Up","10","","","","","",""
"hnvhzGbLI9","03/25/2013 19:03:46","03/25/2013 19:03:46","FEdQNOS4Js","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"a51UtZRFJ2","03/25/2013 19:05:03","03/25/2013 19:05:03","j8PTWpujXy","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"nIdWgZSF95","03/25/2013 19:07:41","03/25/2013 19:07:41","K8WPiLH0NZ","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"VVKPJeiUJc","03/25/2013 19:10:12","03/25/2013 19:10:12","yTkV8VUBqU","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","9","KePt2apWWd"
"0BFthmQla8","03/25/2013 19:11:46","03/25/2013 19:11:46","Or3bwTZPWf","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"aUv59j0sn8","03/25/2013 19:18:55","03/25/2013 19:18:55","o6skUqLxwy","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"mGnXQm88om","03/25/2013 19:25:39","03/25/2013 19:25:39","Vsj6TFQJWn","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"AkIRqLPgY3","03/25/2013 19:29:52","03/25/2013 19:29:52","FEdQNOS4Js","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","4","KePt2apWWd"
"NdfkPmKfnL","03/25/2013 19:44:30","03/25/2013 19:44:30","o6skUqLxwy","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"nUukZXJyPY","03/25/2013 20:12:42","03/25/2013 20:12:42","m53Q9makvN","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"rkdhLmLyyp","03/25/2013 20:48:39","03/25/2013 20:48:39","uhwWEuvWnd","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"WhyTvktnYf","03/25/2013 21:49:07","03/25/2013 21:49:07","Z6kDYYB8m6","Sign In with Facebook","10","","","","","",""
"QLXGD7zI8v","03/26/2013 03:42:58","03/26/2013 03:42:58","u5r7wQvpmI","Scanned Reward","1","bEeyoYHrYD","","Free bubble tea","Receive a free bubble tea after 10 bubble tea purchases","1","17tRvXolJf"
"uJ2fmgEUVV","03/26/2013 03:57:52","03/26/2013 03:57:52","YUR4kiIxUL","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"B0xjmzDQor","03/26/2013 03:57:56","03/26/2013 03:57:56","YUR4kiIxUL","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"BgPtiDwkcg","03/26/2013 04:07:37","03/26/2013 04:07:37","gDfwKhYSMs","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"ez89sXglV2","03/26/2013 18:19:37","03/26/2013 18:19:37","zAsxngv6kJ","Sign In with Facebook","10","","","","","",""
"FDB8eh1TUT","03/26/2013 18:38:47","03/26/2013 18:38:47","dFlbGePEe0","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","5","KePt2apWWd"
"sS0WWpc0Pl","03/26/2013 19:03:36","03/26/2013 19:03:36","Rl4EjL8itI","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"oSP7Ggfrry","03/26/2013 19:04:16","03/26/2013 19:04:16","3PS8HKvB0l","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","7","KePt2apWWd"
"TlrEZhflnD","03/26/2013 19:04:42","03/26/2013 19:04:42","Rl4EjL8itI","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"d9xP7Xg1Vb","03/26/2013 19:04:56","03/26/2013 19:04:56","3PS8HKvB0l","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","4","KePt2apWWd"
"xsHpXZOAuA","03/26/2013 19:04:57","03/26/2013 19:04:57","4ktNEXzMpL","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","4","KePt2apWWd"
"FZX4b43vRt","03/26/2013 19:05:03","03/26/2013 19:05:03","4ktNEXzMpL","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"Mr7H8uqKXk","03/26/2013 19:07:46","03/26/2013 19:07:46","MKcUdR1Zfp","Sign In with Facebook","10","","","","","",""
"c2VzBSC2tB","03/26/2013 19:10:24","03/26/2013 19:10:24","D862SMkhM5","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"wdzJNcBuTq","03/26/2013 19:10:53","03/26/2013 19:10:53","D862SMkhM5","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"BPRJoFqfL5","03/26/2013 19:12:47","03/26/2013 19:12:47","MKcUdR1Zfp","Facebook Invite Friends","13","","","","","",""
"qg0ZfQWkPh","03/26/2013 19:23:20","03/26/2013 19:23:20","rFeurAliM8","Sign In with Facebook","10","","","","","",""
"jrTlU82PSH","03/26/2013 19:26:28","03/26/2013 19:26:28","rFeurAliM8","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"pHTvX3XbZv","03/26/2013 19:26:34","03/26/2013 19:26:34","rFeurAliM8","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"a8AVGygYhT","03/26/2013 20:04:26","03/26/2013 20:04:26","9xkaw852yX","Redeemed PointReward","-10","","Ian48lwZ8D","Free screen protector or car charger","Costs 10 coins for a free screen protector or car charger when you bring in both your phone and bill.","","7Kgt5UCFEJ"
"wGXvcsiqLq","03/27/2013 03:19:07","03/27/2013 03:19:07","pKVqKnyXK4","Sign Up","10","","","","","",""
"iXbHSEbdOV","03/27/2013 18:35:10","03/27/2013 18:35:10","w7mmmlRyKY","Facebook Invite Friends","7","","","","","",""
"DJHa7SO5xa","03/27/2013 19:43:38","03/27/2013 19:43:38","qN0Egx9Qou","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"6HZV8wcyhQ","03/27/2013 19:43:44","03/27/2013 19:43:44","1A0Oxq1Wh3","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","8","KePt2apWWd"
"BKLX326qQ4","03/27/2013 20:00:09","03/27/2013 20:00:09","nPKSpj7gjs","Redeemed Reward","","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"eE0ZNKIx3l","03/27/2013 20:10:53","03/27/2013 20:10:53","sJG2F5n6nZ","Redeemed Reward","","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"MJgJ1XUxjL","03/27/2013 20:35:19","03/27/2013 20:35:19","c9bnc0Kz1A","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"kAgXpZ7TTi","03/28/2013 18:36:16","03/28/2013 18:36:16","PGaqWDo44K","Sign In with Facebook","10","","","","","",""
"iyNV8VLMeS","03/28/2013 18:46:54","03/28/2013 18:46:54","Vsj6TFQJWn","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"05CyU6j78j","03/28/2013 18:46:58","03/28/2013 18:46:58","Vsj6TFQJWn","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"isGlq3DDKw","03/28/2013 19:01:51","03/28/2013 19:01:51","xPG5YmjLPH","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"jSqymX17Iw","03/28/2013 19:07:07","03/28/2013 19:07:07","X7Sieq6R2R","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"mDSVtVSQXL","03/28/2013 19:18:38","03/28/2013 19:18:38","Vsj6TFQJWn","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"VXafldggfG","03/28/2013 19:34:36","03/28/2013 19:34:36","l2IBH7X3Zh","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"P0tJajD7Pd","03/28/2013 19:34:42","03/28/2013 19:34:42","daPbYpOAOd","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"EOl8CdjV4p","03/28/2013 19:37:32","03/28/2013 19:37:32","EwnZoHgPYx","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"VULkbzIAXj","03/28/2013 19:48:45","03/28/2013 19:48:45","IdYWGEqoNd","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"9E5JDzrqaA","03/28/2013 21:09:58","03/28/2013 21:09:58","gohB0E49bq","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"PFP0jacRwP","03/28/2013 21:10:25","03/28/2013 21:10:25","gohB0E49bq","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","6","KePt2apWWd"
"g4PkwsWlyy","03/28/2013 21:54:30","03/28/2013 21:54:30","r7QqiKmRLj","Sign Up","10","","","","","",""
"FDXTEBI0CN","03/28/2013 22:19:10","03/28/2013 22:19:10","9xkaw852yX","Scanned Reward","1","jzcJJjzg8F","","Free haircut","Receive a free haircut after 3 hair color treatments","3","eP4WLioUEY"
"sQqG6w69AY","03/28/2013 22:21:50","03/28/2013 22:21:50","9xkaw852yX","Scanned Reward","1","crJvfjuWn8","","Free massage","Receive a free foot massage after getting 5 massages","3","OIklO9utc5"
"G7ROQYY1pX","03/28/2013 22:22:02","03/28/2013 22:22:02","9xkaw852yX","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","7","KePt2apWWd"
"A9BBSQwDoT","03/28/2013 22:22:10","03/28/2013 22:22:10","9xkaw852yX","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","8","lqNj2MI9YZ"
"jul3lHWOjr","03/29/2013 02:46:45","03/29/2013 02:46:45","VRU7DksJo3","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"Y6vWlRSFZA","03/29/2013 03:07:04","03/29/2013 03:07:04","9xkaw852yX","Facebook Invite Friends","1","","","","","",""
"d3vTrlNtrI","03/29/2013 03:17:57","03/29/2013 03:17:57","6pM2ma3kSs","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"oNYF5lTHoH","03/29/2013 03:22:38","03/29/2013 03:22:38","6pM2ma3kSs","Facebook Invite Friends","1","","","","","",""
"u1VklubWEe","03/29/2013 05:05:22","03/29/2013 05:05:22","BH7hwnMKkm","Scanned Reward","1","jzcJJjzg8F","","Free haircut","Receive a free haircut after 3 hair color treatments","3","eP4WLioUEY"
"g3b1skcfcV","03/29/2013 05:10:13","03/29/2013 05:10:13","df65vQI6uk","Scanned Reward","1","TchEje3SUf","","Free head massage","Receive a free head massage/hair wash/styling combo after purchasing 10 head massages","10","lqNj2MI9YZ"
"ovCEOF6uCf","03/29/2013 07:53:52","03/29/2013 07:53:52","u5r7wQvpmI","Scanned Reward","1","BFOl15phjE","","$10 voucher","Get a $10 voucher after dining here 9 times.","1","M0SdwevJ3G"
"4seglmviip","03/29/2013 17:14:00","03/29/2013 17:14:00","u5r7wQvpmI","Scanned Reward","1","BFOl15phjE","","$10 voucher","Get a $10 voucher after dining here 9 times.","2","M0SdwevJ3G"
"FNeeKqThG6","03/29/2013 17:45:30","03/29/2013 17:45:30","u5r7wQvpmI","Scanned Reward","1","e4PrwBMLt6","","30% discount voucher","Get a 30% discount voucher after 5 regular price rides","1","ZTbrQxKtuG"
"bs85XJFCpQ","03/29/2013 17:47:25","03/29/2013 17:47:25","u5r7wQvpmI","Scanned Reward","1","ObXKEaYF99","","Free haircut or nail service","Get a free haircut or a free manicure/pedicure after 10 visits","1","ab8qdVpgjn"
"wmljlFK5E9","03/29/2013 17:51:07","03/29/2013 17:51:07","u5r7wQvpmI","Scanned Reward","1","o1LQKyuyEJ","","20% More","Get 20% more after 3 visits","1","iiFCeHxM0B"
"vqa08o3Dsj","03/29/2013 17:56:21","03/29/2013 17:56:21","u5r7wQvpmI","Scanned Reward","1","BikndVGYyF","","$5 OFF ","$5 off on the 6th visit","1","le2JbSUxKG"
"D2V9n5dgkH","03/30/2013 00:04:50","03/30/2013 00:04:50","w7mmmlRyKY","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","3","IqH3s4MaBS"
"exGksZBBoj","03/30/2013 00:33:04","03/30/2013 00:33:04","u5r7wQvpmI","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"u71kCdJu6Q","03/30/2013 00:54:39","03/30/2013 00:54:39","wgW6CccHs7","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"T4Ff3kJFfv","03/30/2013 00:57:22","03/30/2013 00:58:53","XBYAcTBfwt","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
"VTShRInvy9","03/30/2013 00:58:52","03/30/2013 00:58:52","XBYAcTBfwt","Sign In with Facebook","10","","","","","",""
"4Vjz7uWLZ9","03/30/2013 01:01:05","03/30/2013 01:01:05","XBYAcTBfwt","Facebook Invite Friends","16","","","","","",""
"rddrT1TGl5","03/30/2013 02:19:13","03/30/2013 02:19:13","32BDJeK2Bo","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","6","KePt2apWWd"
"9LUS8TOcDY","03/30/2013 02:19:22","03/30/2013 02:19:22","32BDJeK2Bo","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","6","KePt2apWWd"
"FJ5ihdbmXM","03/30/2013 02:34:25","03/30/2013 02:34:25","ms01ILwdVl","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"sRDnMd1lZZ","03/30/2013 02:45:33","03/30/2013 02:45:33","mj1R6XkON5","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"BvUpXoXndk","03/30/2013 05:39:28","03/30/2013 05:39:28","EKdaNEKmqn","Sign In with Facebook","10","","","","","",""
"2B1ITc4klR","03/30/2013 18:43:04","03/30/2013 18:43:04","qlGl6WvA8I","Sign Up","10","","","","","",""
"liT8aTixfe","03/30/2013 18:44:32","03/30/2013 18:44:32","qlGl6WvA8I","Facebook Invite Friends","3","","","","","",""
"6hYCKrMUPC","03/30/2013 18:45:20","03/30/2013 18:45:20","qlGl6WvA8I","Facebook Invite Friends","8","","","","","",""
"yZTgzP5bcm","03/30/2013 19:38:28","03/30/2013 19:38:28","zAMa33Wbqd","Sign In with Facebook","10","","","","","",""
"FTwDC3hUyd","03/30/2013 20:05:37","03/30/2013 20:05:37","8TRd5EKwjx","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","12","KePt2apWWd"
"IrDpAKixfc","03/30/2013 20:05:50","03/30/2013 20:05:50","8TRd5EKwjx","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","11","KePt2apWWd"
"oPFrw8npwD","03/30/2013 20:09:01","03/30/2013 20:09:01","BH7hwnMKkm","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","2","IqH3s4MaBS"
"GhAIIx7uAL","03/30/2013 20:10:06","03/30/2013 20:10:06","u5r7wQvpmI","Facebook Invite Friends","5","","","","","",""
"F7GZtRxyXJ","03/30/2013 20:40:07","03/30/2013 20:40:07","DmMiJMqfpG","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","7","KePt2apWWd"
"teRJl1vSqw","03/30/2013 20:56:08","03/30/2013 20:56:08","DwIsgeeMR9","Sign In with Facebook","10","","","","","",""
"Du9fu2F124","03/30/2013 21:00:37","03/30/2013 21:00:37","2hyVTABUtF","Sign In with Facebook","10","","","","","",""
"Ss8gb0ynqm","03/30/2013 21:42:51","03/30/2013 21:42:51","qOlmV3i0vV","Scanned Reward","1","AmAEMW6YZu","","Free appetizer","Receive a free appetizer after dining here 4 times","1","bcyXX3p4Uh"
"b7RL3k7hmo","03/30/2013 22:52:07","03/30/2013 22:52:07","Oq3hxg5ZWA","Scanned Reward","1","LMORaT3UAP","","Free golf or game credits","Get a free round of golf or 20 free game credits for every 10 rounds of golf. (Sunnyvale location only)","1","IqH3s4MaBS"
